accession,scientific_name,taxid,hit_def,identity_pct,coverage_pct,evalue,bits,align_length,identities,gaps,query_from,query_to,hit_from,hit_to,subject_length
OZ254746.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4194V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47848,48309,196436
OZ461564.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288123 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188792
OZ461933.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291323 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47651,48112,188760
OZ461922.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291381 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188806
PQ305815.1,Monkeypox virus,10244,"Monkeypox virus isolate 80_DRC_HGRK_SouthKivu_2024, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46771,47232,195156
OZ461646.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287451 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47232,47693,188055
PQ221561.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0512V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47913,48374,196711
PP601206.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0194V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48037,48498,196806
OZ461648.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285626 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47336,47797,189668
OZ254553.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3860V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196420
PQ221538.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0408C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47876,48337,196608
OZ254357.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3101C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48051,48512,196696
PQ221619.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0085C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47917,48378,196656
OZ235143.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41635,42096,190366
PQ221496.1,Monkeypox virus,10244,"Monkeypox virus isolate 21MPX0197C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48040,48501,196840
OZ254266.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3503C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196419
OZ235145.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41656,42117,190459
OZ461527.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288108 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187787
PQ221520.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0191V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48044,48505,196851
OZ254184.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4032V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47850,48311,196441
PQ221820.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1667C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47861,48322,196604
PV394719.1,Monkeypox virus,10244,"Monkeypox virus isolate ZJ_JX_2025, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46862,47323,195313
OZ461709.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292827 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188405
PQ221524.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0223C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47872,48333,196573
OZ461554.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291812 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188611
OZ461799.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287426 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,188349
OZ254460.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2637V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48036,48497,196742
OZ254632.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4195V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196413
PQ221641.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0216V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48046,48507,196875
OZ254312.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2994C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47841,48302,196428
OZ254342.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1079V_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48060,48521,196882
OZ461623.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291404 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47651,48112,189086
OZ254508.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3450V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196413
PQ352025.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX 2091C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46315,46776,188967
OZ461647.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288098 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188756
OZ461772.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285782 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47559,48020,189899
OZ235134.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41642,42103,190398
KJ642613.1,Monkeypox virus,10244,"Monkeypox virus strain Congo_8, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47855,48316,196442
OZ461679.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287837 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46493,46954,187209
OZ254324.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1703C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48031,48492,196837
OZ461935.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24504 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,189546
OZ461751.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24399 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47421,47882,189760
PQ221493.1,Monkeypox virus,10244,"Monkeypox virus isolate 18MPX0174C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47912,48373,196632
PZ159695.1,Monkeypox virus,10244,"Monkeypox virus isolate MpxV/human/UK/MP-26-02/2026, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47626,48087,189962
PQ221744.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1072C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48016,48477,196803
OZ254690.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPX-365 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47474,47935,195403
PQ221503.1,Monkeypox virus,10244,"Monkeypox virus isolate 22hMPX040Or, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47808,48269,196622
OZ254191.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3360V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47852,48313,196386
OZ254330.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2916V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196395
PP601187.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1806V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48001,48462,196719
OZ254453.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1018V_S15_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45263,45724,195546
OZ254414.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2535V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48036,48497,196763
PQ221844.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0513V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47734,48195,196425
PQ221618.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0084C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47881,48342,196616
OZ254699.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4057V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47841,48302,196442
OZ254246.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3927V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196390
PQ221774.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1447C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47957,48418,196771
PQ221761.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1229V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47916,48377,196642
PQ221723.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0727V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47911,48372,196618
KP849469.1,Monkeypox virus,10244,"Monkeypox virus isolate Boende_DRC_2008, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48355,48816,197422
PQ221628.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0140C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48032,48493,196831
OZ254826.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5054V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47880,48341,196484
PQ221504.1,Monkeypox virus,10244,"Monkeypox virus isolate 22hMPX040V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47999,48460,196811
OZ461939.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285437 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189567
OZ254898.1,Monkeypox virus,10244,"Monkeypox virus isolate skv-mpx924|Kimbi-Lulenge|ont|2024-06-01 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48042,48503,196855
OZ461800.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287403 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47232,47693,187590
OZ254335.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2830V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48037,48498,196768
OZ461662.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284775 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189578
OZ254376.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4528V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47856,48317,196458
PQ221615.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0079V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47861,48322,196544
OZ461493.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288288 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187977
OZ461826.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287087 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47388,47849,189699
PQ221626.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0135V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47908,48369,196576
OZ461767.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287380 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188487
OZ461880.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24256 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189265
OZ254339.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2647V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196411
OZ254287.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1812V_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48050,48511,196836
PQ305816.1,Monkeypox virus,10244,"Monkeypox virus isolate 82_DRC_HGRK_SouthKivu_2023, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46708,47169,195086
PQ221819.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1666C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47545,48006,196297
PP601182.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1740C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48005,48466,196793
PQ221807.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1636C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47828,48289,196522
OZ254634.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4123V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196390
OZ254351.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2761V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196435
OZ254685.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5171V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47837,48298,196280
OZ244989.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46946,47407,195459
OZ461555.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291457 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46044,46505,186346
PQ221638.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0199V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,43085,43546,191738
OZ254418.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1015V_S12_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45274,45735,195531
OZ461544.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288102 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187623
PQ221795.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1529V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48044,48505,196838
OZ235132.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41658,42119,190446
OZ254475.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3213V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47836,48297,196430
MN702452.1,Monkeypox virus,10244,Monkeypox virus strain A2_contig_SPADES genomic sequence,100.0,100.0,0.0,828.419,462,462,0,1,462,47884,48345,190244
OZ254599.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4111C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196412
PP601226.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0242V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46868,47329,195579
OZ254843.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4631V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47854,48315,196426
OZ461763.1,Monkeypox virus,10244,"Monkeypox virus isolate CL280932 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,189581
OZ461703.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285607 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189550
OZ254271.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2588V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48058,48519,196680
PQ221536.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0406V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47920,48381,196692
OZ254816.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4852V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47845,48306,196393
OZ464500.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288605 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47637,48098,188800
PQ221510.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0127C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47913,48374,196719
OZ461944.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288610 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46509,46970,187976
OZ461743.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287404 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188408
OZ461571.1,Monkeypox virus,10244,"Monkeypox virus isolate CL292624 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47233,47694,188709
MN702447.1,Monkeypox virus,10244,Monkeypox virus strain 18_contig_SPADES genomic sequence,100.0,100.0,0.0,828.419,462,462,0,1,462,41211,41672,189841
OZ254196.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4764C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47845,48306,196422
OZ254533.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3498C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196413
PQ221529.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0292C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48035,48496,196746
OZ254712.1,Monkeypox virus,10244,"Monkeypox virus isolate skv-mpx0286C|Nyantende|ilm|2024-04-09 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45264,45725,195411
PQ221678.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0380C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47918,48379,196692
PQ221651.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0288C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48028,48489,196801
PQ221907.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPOX187Or, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46253,46714,192325
PQ221877.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0764V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47234,47695,195236
OZ254543.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3866V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47848,48309,196434
OZ461614.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284966 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189570
OZ254864.1,Monkeypox virus,10244,"Monkeypox virus isolate skv-mpx0759Or|Uvira|ont|2024-06-06 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48042,48503,196852
OZ254783.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5262V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47878,48339,196472
PQ221507.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0049C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47556,48017,196238
PP601185.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1786C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47993,48454,196731
OZ254381.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2925V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48048,48509,196680
OZ462925.1,Monkeypox virus,10244,"Monkeypox virus isolate 2409EQT-WGT-I1028-000 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,42260,42721,185162
PQ221563.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0515C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47882,48343,196580
OZ462915.1,Monkeypox virus,10244,"Monkeypox virus isolate 2409EQT-MBK-I1014-000 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,42156,42617,184988
OZ254696.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPX-381 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47179,47640,195076
OZ254239.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3916V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47852,48313,196398
PQ221577.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0014V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47900,48361,196693
OZ461911.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24351 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189527
OZ254505.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3230V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47819,48280,196409
OZ254223.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3890V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47845,48306,196451
OZ461585.1,Monkeypox virus,10244,"Monkeypox virus isolate CL288127 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,188999
OZ254208.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3388V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47850,48311,196455
PQ220061.1,Monkeypox virus,10244,"Monkeypox virus isolate MPXV_DRC_2024_O7, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46800,47261,195182
OZ254507.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3322V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47865,48326,196409
OZ254416.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX1702C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48079,48540,196883
PQ221596.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0047C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47915,48376,196640
OZ461479.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291809 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188705
PQ221543.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0421C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47933,48394,196719
OZ461694.1,Monkeypox virus,10244,"Monkeypox virus isolate CL287085 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189550
OZ254770.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5252V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47864,48325,196482
OZ254821.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4850V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47843,48304,196448
OZ254584.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4784C genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47842,48303,196411
OZ461654.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284970 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189567
OZ254488.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3371V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47854,48315,196451
PP601198.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0041V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48008,48469,196753
PP601197.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0038V, complete genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48027,48488,196807
PQ221530.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0296C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48019,48480,196763
PQ305763.1,Monkeypox virus,10244,"Monkeypox virus isolate 3_DRC_HGRK_SouthKivu_2024, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47569,48030,195759
OZ305314.1,Monkeypox virus,10244,"Monkeypox virus isolate PFPX-011/L818124 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45856,46317,192787
PQ221786.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX1470V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,48055,48516,196879
OZ254316.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2058V_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48449,48910,197059
OZ254413.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2054C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48190,48651,196988
OZ254568.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2759V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47841,48302,196445
OZ254565.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2060C_ont genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,48108,48569,196829
OZ254353.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3161V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196447
OZ254236.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3911V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47849,48310,196450
OZ254672.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4667V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47852,48313,196447
